UserID,ProjectID,StartDate,EndDate
1018,3,19805,19811
1019,3,19727,
1020,3,19747,19796
1021,3,19774,
1022,3,19820,19996
1023,3,20057,20061
1024,3,19750,
1025,3,19916,
1026,3,19727,19824
1027,3,19994,20052
1028,3,19869,19891
1029,3,19992,20165
1030,3,19920,
1031,3,19769,19835
1032,3,19953,
1033,3,19920,19960
1035,3,19752,
1036,3,19990,20039
1037,3,19909,20072
1038,3,19750,19893
1039,3,19760,
1040,3,19826,
1041,3,20001,20008
1042,3,19851,20003
1043,3,19861,20013
1044,3,19992,
1045,3,20074,20124
1047,3,19864,
1048,3,19794,19859
1049,3,19783,19863
1050,3,19837,
1051,3,19865,
1052,3,20065,20117
1053,3,19853,
1054,3,20001,20028
1055,3,20053,20055
1056,3,19981,20133
1057,3,19812,19906
1058,3,19968,20005
1059,3,19998,20118
1060,3,19970,
1061,3,19971,
1062,3,19909,19952
1063,3,19984,20116
1064,3,20007,
1065,3,19827,20003
1066,3,19771,19875
1067,3,19923,
1068,3,19772,19875
1071,3,19892,19997
1072,3,20038,20190
1073,3,19866,20002
1074,3,19759,
1075,3,19973,20062
1076,3,19834,19846
1077,3,19883,
1078,3,19821,19860
1080,3,19963,
1081,3,19904,
1083,3,19925,
1084,3,20070,20093
1086,3,19913,20087
1087,3,19724,19736
1088,3,19964,
1089,3,20032,
1090,3,19878,19992
1091,3,19759,
1092,3,19937,
1093,3,20051,20141
1094,3,19867,19883
1095,3,20083,20217
1097,3,19870,
1098,3,19735,19880
1102,3,20060,20213
1103,3,19728,19855
1105,3,20043,
1106,3,20047,
1107,3,19879,
1108,3,19905,
1110,3,19847,19884
1112,3,19826,20000
1113,3,20030,
1114,3,19859,19870
1115,3,19918,20095
1116,3,19793,19860
1118,3,19894,19902
1119,3,19728,
1120,3,19972,19973
1122,3,19809,
1123,3,20070,
1125,3,20011,20110
1126,3,19917,20059
1127,3,19928,
1128,3,19991,
1129,3,19843,
1130,3,19822,19831
1132,3,20001,20127
1133,3,19766,19825
1134,3,19809,
1135,3,19819,
1136,3,19868,
1137,3,20078,20162
1139,3,20076,20209
1140,3,20058,20120
1141,3,19857,20033
1143,3,19881,20017
1144,3,19918,
1145,3,19862,19867
1146,3,19990,
1147,3,20044,20114
1148,3,19723,
1149,3,20021,20037
1150,3,20069,20210
1151,3,20062,20194
1152,3,19991,
1153,3,19813,19846
1154,3,19854,19957
1155,3,19868,
1156,3,19995,20129
1157,3,19897,
1158,3,19743,
1159,3,19745,19881
1160,3,19790,19934
1161,3,19742,
1163,3,19904,
1164,3,19731,
1166,3,19860,19869
1167,3,19840,19993
1168,3,19960,
1169,3,19944,20067
1170,3,19730,
1171,3,19915,
1172,3,19772,
1173,3,20016,
1175,3,20052,20153
1176,3,19783,19961
1177,3,19813,
1178,3,19785,19860
1181,3,19839,19926
1182,3,19941,
1183,3,19762,
1184,3,19944,20072
1185,3,19962,
1186,3,20056,
1187,3,19723,
1190,3,19903,19998
1191,3,19873,
1192,3,19974,
1193,3,19965,
1194,3,19884,
1196,3,19955,20058
1197,3,19984,20143
1198,3,19921,
1199,3,19747,
1200,3,20045,20108
1201,3,19842,19956
1202,3,20010,20066
1205,3,20015,
1206,3,19966,
1207,3,19755,
1208,3,19872,
1209,3,19879,
1210,3,19912,
1212,3,19809,
1214,3,19842,
1215,3,20033,
1216,3,19941,
1217,3,19966,
1219,3,19954,20123
1220,3,19892,
1221,3,19856,19889
1222,3,19935,19936
1223,3,19939,
1225,3,19723,19804
1226,3,20014,20030
1227,3,19802,
1228,3,19829,19916
1229,3,19995,20090
1230,3,19984,
1231,3,19976,20001
1232,3,19865,19999
1233,3,19731,
1234,3,19922,
1235,3,20006,
1236,3,19915,20036
1237,3,19792,19801
1238,3,19901,20076
1240,3,19964,20032
1241,3,19726,
1242,3,19879,19885
1243,3,19942,20076
1245,3,19928,19994
1246,3,20013,20065
1247,3,19773,
1248,3,19852,19855
1249,3,19872,
1250,3,19834,
1251,3,19899,
1252,3,19880,19950
1253,3,19935,
1254,3,19732,19814
1255,3,20084,
1256,3,19872,
1257,3,19991,
1258,3,19888,
1259,3,19978,19985
1260,3,19786,19814
1261,3,20051,
1262,3,19989,
1263,3,19738,19867
1264,3,19786,19964
1265,3,19964,
1266,3,19743,19771
1267,3,20035,
1268,3,19843,19849
1269,3,19939,19959
1270,3,19935,19941
1271,3,20006,20068
1272,3,19768,
1273,3,19975,20128
1274,3,20065,20086
1275,3,19998,20110
1276,3,20040,20045
1277,3,19974,20119
1278,3,19809,
1279,3,19803,
1280,3,19773,19775
1281,3,19724,
1282,3,19827,19974
1283,3,19983,
1284,3,19882,19990
1286,3,20047,20172
1287,3,19996,19998
1289,3,19768,
1290,3,19724,19822
1292,3,20062,
1293,3,19818,19834
1294,3,20058,
1295,3,19769,
1296,3,19939,
1299,3,20037,
1300,3,19797,19924
1301,3,19839,
1302,3,19897,19932
1303,3,19808,19908
1305,3,20073,20138
1306,3,20024,20038
1307,3,19863,
1308,3,20040,20075
1309,3,19824,19859
1310,3,19821,
1311,3,19934,
1312,3,19923,20099
1313,3,19773,
1314,3,19851,19942
1315,3,20031,
1318,3,19734,
1319,3,19772,19887
1320,3,19758,19894
1323,3,19816,
1326,3,19989,20041
1327,3,19835,
1328,3,19798,19810
1329,3,19964,20071
1330,3,19847,
1331,3,19867,20015
1332,3,19970,20081
1333,3,19841,
1334,3,19937,
1335,3,19736,
1337,3,19968,20003
1338,3,20018,
1339,3,19763,19921
1341,3,19733,
1342,3,19796,19881
1343,3,19957,20022
1344,3,19835,
1345,3,20073,20128
1346,3,19958,
1347,3,19797,19833
1348,3,19784,
1349,3,20029,
1350,3,19902,
1351,3,20022,20153
1352,3,19880,
1353,3,20037,
1354,3,20057,
1355,3,19985,
1356,3,19842,19994
1357,3,19807,19972
1359,3,19795,19811
1360,3,19823,19928
1361,3,20020,
1362,3,20053,20135
1363,3,19804,19965
1364,3,20017,
1365,3,20037,20213
1370,3,19860,19970
1373,3,19892,19994
1374,3,19773,
1375,3,19782,
1376,3,20041,
1377,3,19788,19812
1378,3,19942,20000
1379,3,20079,20174
1380,3,19946,19997
1381,3,19765,
1382,3,19859,
1383,3,19888,
1384,3,19812,19929
1385,3,19959,
1386,3,20011,20075
1388,3,19737,
1389,3,19914,20071
1390,3,19880,19937
1391,3,20021,
1392,3,19824,19945
1393,3,19800,
1394,3,19947,20063
1395,3,20002,
1396,3,19774,19840
1398,3,19997,20099
1400,3,19890,19978
1401,3,20044,20120
1402,3,19826,19975
1403,3,19808,
1404,3,19771,
1405,3,19799,19892
1408,3,19929,19935
1409,3,20054,
1410,3,20031,20054
1411,3,19807,19915
1412,3,19755,
1414,3,19792,19959
1415,3,19836,
1416,3,19813,
1417,3,20031,
1418,3,19820,19860
1419,3,19731,19846
1420,3,19830,20010
1421,3,19885,19897
1422,3,19863,
1423,3,20055,
1424,3,19780,19915
1425,3,19723,19785
1426,3,19848,19940
1428,3,19908,19991
1429,3,19819,19853
1430,3,19908,
1431,3,19873,
1434,3,20085,
1435,3,19938,20098
1437,3,19874,20043
1438,3,19854,
1439,3,20041,
1440,3,19796,19918
1441,3,19928,20035
1443,3,19938,
1445,3,19838,
1446,3,20082,20171
1447,3,20047,20162
1448,3,19970,19985
1449,3,19923,19953
1450,3,19790,
1451,3,19734,19819
1452,3,19902,
1453,3,19873,
1454,3,20015,20121
1455,3,19946,
1456,3,19955,
1457,3,19741,19827
1458,3,20070,20162
1459,3,19897,
1460,3,19892,19954
1461,3,19994,20087
1462,3,19922,20040
1463,3,19997,
1464,3,19729,
1465,3,19777,
1466,3,19755,19910
1467,3,20061,
1468,3,19906,19942
1469,3,20076,20135
1470,3,19985,20034
1471,3,19987,
1472,3,19822,
1473,3,20032,
1474,3,19909,
1475,3,19859,19951
1477,3,19952,20005
1478,3,19939,
1479,3,19893,
1480,3,19938,
1481,3,19992,20071
1482,3,19903,19942
1483,3,19832,20003
1484,3,19897,19939
1485,3,19939,20027
1486,3,20084,20165
1487,3,20005,20096
1488,3,20051,
1491,3,19822,
1492,3,20036,20192
1493,3,19914,
1494,3,20005,
1495,3,19823,
1496,3,19939,20014
1497,3,19868,
1498,3,19890,20000
1499,3,19850,19962
1500,3,19969,20044
1502,3,20064,
1503,3,19773,
1504,3,19820,
1505,3,19913,19998
1506,3,19950,19983
1507,3,20066,
1508,3,19728,
1509,3,19763,19811
1511,3,19808,
1512,3,19922,
1513,3,19956,
1515,3,19913,
1516,3,19917,
1517,3,19931,20051
1518,3,19731,19906
1519,3,20007,
1520,3,19895,19930
1521,3,19747,
1522,3,19952,19963
1523,3,19761,
1524,3,19751,19870
1525,3,19921,20081
1526,3,19883,
1527,3,19937,
1528,3,19800,19887
1529,3,20032,20195
1530,3,19941,
1531,3,19761,19887
1534,3,19981,20079
1535,3,19789,
1536,3,19913,19977
1537,3,19826,19887
1538,3,20058,
1539,3,19750,19866
1540,3,19929,
1541,3,20004,
1542,3,19782,
1543,3,20014,20025
1545,3,19938,20003
1547,3,19792,19884
1548,3,19978,20006
1549,3,20036,20164
1550,3,20045,20082
1551,3,20066,20172
1552,3,19751,19881
1553,3,19806,
1554,3,20038,20187
1555,3,19847,19967
1556,3,20030,
1557,3,19820,19954
1558,3,19971,
1559,3,19820,19928
1560,3,19875,20002
1561,3,19821,19958
1562,3,20001,
1563,3,19768,19834
1564,3,19915,19944
1565,3,19729,19778
1566,3,20067,
1567,3,20036,
1569,3,19853,
1570,3,19905,19937
1571,3,19878,20048
1572,3,20028,20082
1573,3,19923,20050
1574,3,20012,20143
1575,3,19934,20027
1576,3,19962,
1577,3,19771,
1578,3,20001,20040
1579,3,19940,
1580,3,19723,19765
1581,3,19940,20067
1582,3,19808,
1583,3,19785,19897
1584,3,19930,20014
1585,3,20079,20197
1586,3,19929,20045
1587,3,19920,20020
1588,3,19941,20055
1589,3,19855,
1590,3,19796,
1591,3,19830,19935
1592,3,19859,19869
1593,3,20040,20101
1595,3,19939,20105
1596,3,19774,
1599,3,19876,19936
1600,3,19957,20082
1601,3,19780,19894
1603,3,19838,19899
1604,3,20075,20127
1605,3,19896,19973
1606,3,19764,19842
1607,3,19873,
1608,3,20079,
1609,3,19955,
1610,3,19797,19894
1611,3,19909,
1612,3,19730,
1614,3,19885,20019
1615,3,19724,19837
1617,3,19791,
1618,3,19782,
1619,3,19949,
1620,3,19877,20020
1622,3,19841,19980
1623,3,20019,
1624,3,20053,20065
1625,3,19884,
1626,3,20028,20047
1627,3,20041,20177
1628,3,19723,19789
1629,3,19836,
1630,3,19927,20077
1631,3,19725,19771
1633,3,19742,19763
1634,3,19855,20013
1635,3,19727,19859
1636,3,19723,19894
1637,3,19759,
1638,3,19905,19930
1639,3,19852,
1640,3,20074,
1641,3,20033,
1642,3,20059,20110
1643,3,19816,19845
1644,3,19972,
1645,3,19911,20034
1646,3,20073,20243
1647,3,19742,19870
1648,3,19950,19994
1649,3,19970,20109
1650,3,19823,
1651,3,19917,20057
1653,3,19759,
1655,3,19783,19927
1656,3,19911,
1658,3,19838,
1659,3,20000,20064
1660,3,19827,19891
1662,3,19887,20054
1663,3,20071,
1664,3,19987,
1666,3,20038,20064
1667,3,19891,
1668,3,19981,20068
1669,3,19751,19839
1670,3,19766,
1671,3,20052,20093
1672,3,19820,19893
1673,3,19816,19859
1674,3,19949,20080
1675,3,19954,20008
1676,3,20013,
1677,3,19832,
1679,3,19806,19854
1680,3,19990,
1681,3,19787,
1682,3,19849,19935
1683,3,19904,20002
1684,3,20022,20051
1685,3,19958,20056
1686,3,19855,19909
1687,3,20045,
1688,3,19789,
1689,3,19798,19875
1690,3,19966,20021
1691,3,20001,
1692,3,20072,20166
1693,3,19859,
1694,3,20080,
1695,3,19970,20057
1696,3,19831,19874
1697,3,19825,19936
1699,3,20084,20256
1700,3,19860,19943
1701,3,20016,20102
1702,3,19829,19988
1703,3,19985,20135
1704,3,19799,19899
1705,3,19897,20073
1706,3,20006,20007
1707,3,20038,
1708,3,19800,
1709,3,20082,20132
1710,3,19862,
1711,3,19925,19954
1712,3,19984,
1713,3,20001,20013
1714,3,19859,
1715,3,20062,20101
1716,3,19766,
1717,3,19816,19878
1718,3,19818,
1719,3,19772,
1720,3,19876,20020
1721,3,19858,19919
1722,3,19968,
1723,3,19762,
1724,3,19740,19754
1725,3,19746,
1727,3,19854,
1728,3,19734,19870
1729,3,20050,
1730,3,20072,
1731,3,19726,
1732,3,19883,19929
1733,3,19974,
1734,3,19889,
1735,3,19968,
1736,3,19884,19992
1737,3,19813,19893
1738,3,20024,20041
1739,3,19948,20083
1740,3,19808,19855
1741,3,19835,19870
1742,3,19852,19962
1743,3,19802,
1744,3,19844,
1745,3,20039,
1746,3,20057,20135
1747,3,19928,20108
1748,3,20010,20066
1750,3,19762,
1751,3,19768,19944
1752,3,19844,19910
1753,3,19767,19826
1754,3,19963,20099
1755,3,19781,19902
1756,3,19987,20119
1757,3,19916,
1758,3,19817,19967
1760,3,19885,20047
1761,3,19756,19875
1762,3,19849,19858
1763,3,20031,20172
1764,3,19980,
1765,3,19908,20056
1766,3,19796,19853
1767,3,20084,20238
1768,3,19931,20001
1769,3,19936,
1770,3,19938,
1771,3,20079,
1772,3,20019,20111
1773,3,19800,19844
1774,3,20082,
1775,3,19873,19952
1776,3,19872,
1777,3,19892,19981
1778,3,19904,
1779,3,19915,20003
1780,3,19962,19994
1782,3,20062,
1783,3,19966,20001
1784,3,19870,19960
1785,3,19891,20014
1786,3,19866,20040
1787,3,20017,
1788,3,19784,
1789,3,20035,
1790,3,19839,
1791,3,19930,
1792,3,20021,20152
1793,3,19921,
1794,3,19921,
1795,3,19937,
1797,3,19849,19872
1,4,19943,19955
2,4,19879,19977
3,4,19765,
4,4,19825,
5,4,19850,19923
9,4,20055,
10,4,19974,
11,4,19905,19982
14,4,20058,
15,4,20039,20087
19,4,19860,19965
20,4,19839,19932
22,4,19924,20050
25,4,20044,20075
29,4,20084,20240
30,4,19767,19828
32,4,19989,20069
37,4,19846,19866
39,4,19985,20047
44,4,19959,20072
45,4,19800,
46,4,19937,20096
49,4,19908,20036
54,4,19948,
57,4,20047,20206
60,4,19887,
64,4,19754,
65,4,19922,
67,4,19854,20029
69,4,19798,19954
70,4,19781,19939
71,4,19966,20042
73,4,19787,19883
74,4,19989,20014
78,4,19978,
79,4,19977,20148
81,4,19858,
82,4,19746,19814
83,4,20020,20178
85,4,19986,
86,4,19923,19999
88,4,19865,
89,4,20035,20197
90,4,19762,
92,4,20074,20112
94,4,19760,
96,4,20000,20056
99,4,19953,20055
100,4,19808,
102,4,19996,
103,4,20074,20080
104,4,19722,
106,4,19912,
107,4,20082,20086
109,4,20040,
111,4,19912,
112,4,19869,
113,4,19803,
116,4,19855,
117,4,19821,19913
119,4,19834,20014
120,4,19875,
121,4,19941,20001
122,4,20001,20004
123,4,19726,19871
124,4,19827,19882
125,4,20007,
126,4,19938,20009
127,4,20068,
128,4,19884,19926
129,4,19899,20072
131,4,19820,
132,4,19994,
134,4,19867,
135,4,19748,19772
136,4,19724,19827
137,4,19905,20040
138,4,19887,19923
139,4,20053,20058
140,4,19839,19929
141,4,19916,
142,4,19769,19889
144,4,19976,
145,4,20070,20172
146,4,19981,20029
148,4,19903,
150,4,19818,19872
151,4,19838,
153,4,19936,20075
155,4,20066,20200
156,4,20074,
157,4,20074,20095
158,4,19783,
159,4,19835,
161,4,19859,
162,4,19975,
163,4,19763,19791
164,4,19811,
166,4,19946,
167,4,19796,19871
168,4,19732,19822
169,4,19917,
170,4,19960,
171,4,20044,
172,4,19935,20070
173,4,19744,19867
174,4,19965,20103
176,4,19845,19873
177,4,19840,19862
180,4,19786,19912
181,4,19808,
182,4,19895,20017
183,4,19899,20059
184,4,19939,19956
185,4,19868,19916
186,4,19987,
187,4,19773,
189,4,19799,19856
192,4,19845,19877
194,4,19897,20008
196,4,19742,19815
199,4,19969,20052
200,4,20025,20072
201,4,19817,19847
202,4,19797,19961
205,4,19957,19969
206,4,19874,
207,4,19906,20044
208,4,19912,19923
209,4,19991,
210,4,19989,
211,4,19817,
217,4,20067,
219,4,19893,19936
224,4,20045,
225,4,19993,
228,4,19954,19963
229,4,19915,
230,4,19904,
231,4,20034,
233,4,19900,
234,4,20008,20064
235,4,19999,
236,4,19925,20083
237,4,19786,19864
238,4,19796,19881
239,4,20062,20075
241,4,19834,
244,4,20082,20088
245,4,19802,19941
247,4,19803,
249,4,19846,19907
250,4,20031,20211
251,4,19734,19913
252,4,19818,19978
253,4,20067,20236
256,4,19954,
257,4,19868,19977
259,4,19750,
261,4,19918,20023
262,4,19990,20055
263,4,20083,20088
264,4,19849,19863
265,4,20014,20124
266,4,19873,20027
267,4,19907,
269,4,19725,
270,4,19835,
271,4,19829,19894
274,4,19964,
275,4,19914,20012
277,4,19794,19887
281,4,19844,19988
285,4,20033,
286,4,19996,
288,4,19994,20057
290,4,19895,
291,4,20021,20122
292,4,19867,
295,4,19818,
298,4,20055,20082
299,4,20002,
300,4,19808,
302,4,20002,20135
303,4,19736,19821
304,4,19759,19846
306,4,19838,20016
307,4,19855,
310,4,19962,
311,4,19763,19884
312,4,19918,19952
313,4,19762,19836
314,4,19876,19971
315,4,20079,
316,4,19727,
317,4,19949,19956
318,4,19780,
319,4,19760,
320,4,19730,19753
323,4,19865,19915
324,4,20010,20072
326,4,20080,20247
329,4,19878,
330,4,19932,
331,4,19942,20025
333,4,19840,19868
335,4,19753,
336,4,19824,19908
341,4,20045,20135
342,4,19819,19851
345,4,19903,
347,4,19874,19964
349,4,19777,
350,4,19917,
351,4,19921,
352,4,20058,
353,4,19835,
354,4,19853,19995
355,4,19889,
357,4,19770,19896
358,4,19771,19839
359,4,19871,
361,4,19846,19957
362,4,19911,
363,4,19851,20020
364,4,19806,19979
366,4,20007,
368,4,19828,
369,4,19758,
371,4,19842,19847
372,4,19896,
374,4,20011,20180
375,4,19844,19993
376,4,19746,19831
378,4,19888,19913
381,4,20073,20145
382,4,19742,19903
385,4,19982,20151
386,4,19920,20043
387,4,19956,
388,4,19754,19918
391,4,19818,19910
393,4,19845,
398,4,19862,
399,4,20062,20152
400,4,19943,
402,4,19759,
404,4,19756,
405,4,19880,
406,4,19753,19861
407,4,19882,
408,4,19967,
409,4,19749,
410,4,20083,20120
413,4,19806,19933
414,4,19980,20144
415,4,19785,
416,4,19924,19985
418,4,20056,20201
419,4,19737,19766
422,4,20083,20175
423,4,19990,
425,4,19765,
427,4,19831,
428,4,19944,19977
430,4,19741,19851
432,4,19910,
433,4,20039,20166
434,4,19923,
435,4,19739,
437,4,19979,
438,4,20078,
441,4,20075,20125
443,4,19941,20013
444,4,20052,20070
445,4,19828,19950
448,4,19728,19868
450,4,19737,19812
451,4,19831,
452,4,19855,19948
453,4,19741,19908
454,4,19951,20125
455,4,19831,
456,4,20072,20104
460,4,19921,20042
462,4,19887,
463,4,19825,19834
465,4,19964,19983
473,4,20011,20034
474,4,19944,
476,4,19958,
477,4,19964,
479,4,19846,19966
481,4,19907,
482,4,19800,
483,4,19918,19986
484,4,19781,
486,4,19790,19811
487,4,19918,19926
488,4,19809,19975
489,4,19992,
491,4,20069,
492,4,19738,19781
493,4,20059,
494,4,20063,
495,4,19945,
497,4,19867,19978
498,4,19951,20006
499,4,19941,19988
500,4,20073,20184
501,4,19899,
502,4,19937,19966
504,4,19993,20035
506,4,19992,20033
507,4,19929,20108
508,4,19784,
509,4,20070,20181
514,4,19858,19882
515,4,19747,19846
518,4,19837,19882
519,4,19796,
520,4,19791,19825
521,4,19982,19991
522,4,20084,
523,4,19946,
524,4,19770,19799
525,4,19862,19977
526,4,19813,19960
527,4,19887,
529,4,19749,
530,4,20000,
531,4,19941,20050
532,4,20071,20120
533,4,19952,20125
534,4,19831,
536,4,19934,
537,4,19940,20046
538,4,20024,
541,4,20011,
542,4,19996,
545,4,20031,20184
546,4,19726,
547,4,19937,19947
548,4,20030,20036
551,4,19914,20087
552,4,20017,20120
553,4,20020,
556,4,20053,20103
557,4,20072,20198
558,4,20000,20113
559,4,19787,19812
561,4,19899,
562,4,19877,19887
565,4,20055,
566,4,19757,19780
568,4,19832,19972
569,4,20079,20083
570,4,19859,19911
571,4,19946,20030
573,4,20065,20107
576,4,19905,
577,4,19965,
580,4,19957,
582,4,20034,20071
584,4,19885,
585,4,20049,
586,4,19967,19983
588,4,19832,19865
590,4,19722,
591,4,19955,20048
592,4,19828,19974
593,4,19808,19854
596,4,19949,
599,4,20041,
600,4,20030,
602,4,20041,20186
603,4,19836,
605,4,19792,19793
606,4,20037,
607,4,19971,20038
609,4,19889,
610,4,19930,20083
611,4,19756,
612,4,19901,
614,4,20052,20079
615,4,19846,
616,4,20031,
617,4,19982,
619,4,19881,19937
621,4,19922,
626,4,19903,
627,4,20081,20250
628,4,19750,
630,4,19726,
632,4,19731,
633,4,19881,
634,4,19746,
635,4,19968,
636,4,19727,
637,4,19893,
639,4,19938,19951
641,4,19764,
643,4,19959,20003
644,4,19752,19762
645,4,19760,
646,4,19964,
647,4,19815,
649,4,19989,20029
650,4,19876,20021
653,4,19966,
654,4,20013,20087
655,4,20052,
656,4,20074,20108
657,4,20061,
658,4,19826,19857
659,4,19854,
662,4,19846,19899
665,4,19804,19950
666,4,19901,20018
667,4,20030,
668,4,19789,19934
670,4,19756,19758
671,4,20002,
672,4,19879,
673,4,19750,
674,4,19966,
675,4,19934,19994
676,4,19846,
678,4,19815,19913
679,4,20021,20103
681,4,19780,19869
683,4,20068,20203
684,4,19732,19757
687,4,19835,
688,4,19758,
689,4,19965,20112
691,4,19992,20134
692,4,19876,
693,4,19978,
695,4,19821,
697,4,19785,19957
698,4,19746,19890
701,4,19784,19918
704,4,19966,20108
705,4,20080,
706,4,19926,
707,4,19744,
708,4,19746,19890
709,4,19929,20073
711,4,19883,19930
712,4,19970,20130
714,4,19873,19876
716,4,19731,19834
717,4,20083,
718,4,20060,
719,4,19859,19861
720,4,19894,
723,4,19924,19931
724,4,19970,20136
725,4,20044,20095
727,4,20027,20117
730,4,20085,
734,4,19788,
735,4,19982,20004
736,4,19792,
737,4,19777,19879
739,4,19923,
740,4,19964,
741,4,19877,
742,4,19932,20050
743,4,19782,
744,4,19728,
745,4,20070,
746,4,20050,
748,4,19761,19918
750,4,19898,19944
753,4,20034,
754,4,19802,
755,4,19947,19972
756,4,19965,
757,4,19774,19851
758,4,20085,
760,4,20036,20088
761,4,19958,
763,4,20008,20187
765,4,20069,
767,4,20003,
768,4,19934,
769,4,20022,20096
771,4,20056,20062
772,4,19943,
773,4,19950,
774,4,19797,19944
776,4,19859,20030
777,4,19962,
779,4,19980,20130
781,4,19787,
782,4,19929,19981
784,4,19734,19863
785,4,20027,
786,4,20004,20165
788,4,19883,20035
789,4,20083,20251
790,4,19724,
793,4,19799,19970
795,4,20076,
796,4,19890,19980
798,4,19982,
800,4,19816,19868
804,4,19862,19902
805,4,19980,
807,4,20053,20106
812,4,19787,19845
814,4,19823,19906
816,4,19737,19741
818,4,20084,20139
819,4,19838,19869
820,4,19870,19881
821,4,19728,19868
822,4,19866,19923
823,4,19990,
825,4,19754,19894
827,4,19853,19880
828,4,19733,19807
829,4,20035,20201
830,4,20044,20165
832,4,19890,19906
833,4,19803,
834,4,20020,
835,4,19965,
837,4,19924,
839,4,20046,
840,4,19875,19887
841,4,19838,19908
842,4,19944,20050
844,4,19788,19945
846,4,19794,19926
847,4,19875,19927
848,4,19987,20026
850,4,19960,20138
851,4,20074,
852,4,20012,20058
853,4,19722,19842
856,4,19752,
857,4,19737,
859,4,19825,
863,4,20009,20163
865,4,19815,19865
870,4,20019,
871,4,19761,
873,4,19757,
874,4,19871,20049
875,4,19861,19994
878,4,19729,19811
879,4,19763,19766
880,4,19976,
881,4,19791,19968
885,4,19903,
886,4,20038,20207
887,4,19994,20050
888,4,20062,20124
890,4,19785,19918
892,4,19895,20003
894,4,19913,19993
897,4,19899,19912
898,4,19746,
899,4,19848,20014
900,4,19914,
902,4,19872,19929
903,4,20010,20190
904,4,19818,
905,4,19735,19903
906,4,19727,19761
907,4,19834,
908,4,20067,20222
909,4,19964,20110
910,4,20069,20206
911,4,19956,20036
914,4,19918,
915,4,20080,20189
916,4,19795,
917,4,20007,
918,4,20042,
921,4,19762,19924
922,4,19971,20127
923,4,20011,20042
924,4,19730,19774
925,4,19844,19916
926,4,20083,20204
928,4,19917,
929,4,19928,20074
936,4,19894,20063
937,4,19769,19892
939,4,19759,
941,4,19865,19955
942,4,20063,20225
943,4,19756,19856
944,4,19731,19905
945,4,19743,19790
946,4,19943,
947,4,19834,19852
952,4,20071,20197
954,4,19950,20037
955,4,20002,20117
956,4,19749,
957,4,20017,20078
958,4,19756,
959,4,19929,20042
961,4,19854,
965,4,19862,
966,4,19889,19896
968,4,19876,
969,4,19819,
970,4,19930,
972,4,19989,20129
974,4,20062,20203
975,4,19755,
976,4,19911,19973
977,4,19910,19976
978,4,20035,
980,4,19763,
981,4,19852,
982,4,19954,20063
983,4,20008,
984,4,19781,
986,4,19864,20009
989,4,19868,
992,4,20077,
993,4,20079,20202
995,4,19952,
996,4,19973,
997,4,19987,20066
999,4,19870,19973
1000,4,20034,
1001,4,19750,
1003,4,19958,
1004,4,19870,20033
1005,4,19835,
1007,4,19856,
1009,4,19916,
1011,4,19729,19876
1012,4,19907,
1013,4,19889,19928
1015,4,20067,20076
1016,4,19788,19952
1017,4,19911,19951
1018,4,20009,
1021,4,19897,20014
1022,4,19949,
1023,4,20073,20109
1024,4,20051,
1025,4,19881,20061
1026,4,19905,
1028,4,19969,
1029,4,19751,
1030,4,19828,20008
1033,4,19722,19775
1035,4,19777,
1038,4,19992,20161
1039,4,19900,19945
1041,4,19907,
1042,4,20021,20084
1043,4,20000,
1044,4,20066,20225
1045,4,19815,19871
1048,4,19864,19945
1049,4,19762,19764
1050,4,19784,19943
1051,4,19746,
1052,4,19744,19923
1053,4,19935,
1054,4,19770,19931
1055,4,20015,20052
1057,4,20010,20049
1058,4,19882,
1059,4,19733,19734
1061,4,19934,20105
1063,4,19913,
1064,4,19939,19944
1066,4,19885,
1067,4,19808,19957
1068,4,19961,20117
1071,4,20027,20049
1072,4,19753,
1073,4,20040,20159
1075,4,19826,19935
1076,4,19893,19921
1078,4,19760,
1080,4,19967,20083
1081,4,19925,
1083,4,20023,20189
1084,4,20015,20045
1087,4,19908,
1090,4,19982,20041
1091,4,19979,20099
1093,4,19858,
1094,4,20008,20074
1095,4,19786,19831
1097,4,19977,
1098,4,19879,19893
1102,4,19983,
1103,4,19880,19960
1105,4,19980,
1106,4,19745,
1107,4,19968,20137
1108,4,19962,20137
1112,4,19826,19876
1113,4,19945,19983
1114,4,20064,20230
1118,4,20043,20067
1120,4,19891,20047
1122,4,19842,
1123,4,19737,19878
1125,4,19832,19944
1126,4,19815,
1127,4,19956,
1128,4,19768,19934
1130,4,19902,20007
1132,4,20045,
1133,4,19804,
1134,4,19997,20018
1136,4,19891,20032
1137,4,19993,
1139,4,20000,
1140,4,20082,
1141,4,19963,19969
1143,4,19879,19971
1144,4,19875,
1146,4,20026,
1150,4,19742,
1151,4,20063,
1153,4,19954,20101
1154,4,19846,19883
1155,4,19829,
1156,4,20073,20151
1158,4,19857,19871
1159,4,20074,
1163,4,19942,20023
1166,4,19871,
1167,4,20074,
1168,4,19723,19779
1169,4,20030,
1170,4,19758,19836
1171,4,19888,20048
1172,4,19736,
1173,4,19783,
1175,4,20010,
1177,4,20038,
1178,4,19929,
1182,4,19861,19945
1183,4,19841,19918
1186,4,20055,
1187,4,19778,19875
1190,4,19910,
1191,4,19766,19920
1192,4,19823,19827
1193,4,20006,20044
1194,4,20075,20107
1196,4,19850,19981
1198,4,20009,20151
